superevent,mass1_inj,mass2_inj,spin1z_inj,spin2z_inj,mass1_source,mass2_source,z_inj,distance_inj,snr_net_inj,right_ascension,declination,corrected_ra
S251024bu,6.842351437051529,6.1698614644074485,-0.1258944804577708,-0.2800460374754902,6.148264260780281,5.543991577247617,0.1128915652989776,540.0250266125195,17.77502029155387,1.4444402276564403,1.0381958668511644,2.255094429236796
S251024em,1.1776651881854718,1.0740123070188592,0.0712819477448228,-0.086472013287652,1.1457004311833687,1.0448609465511,0.0278997512195115,125.80361477715188,15.481333521443732,1.2096587217359094,-0.2407277180473268,2.0203129233162653
S251024fj,1.397957451542824,1.0263658195212635,-0.030371807478488,0.0764029201747051,1.369287064915078,1.005316319885418,0.020938185543675,93.92605072521592,15.784477285100968,1.8312570977656797,0.6979683245109691,2.6419112993460354
S251026i,8.305502761096797,5.350555282406646,-0.2702404660348615,-0.4297199322279423,7.694267806138471,4.956786655615897,0.0794403015801822,371.593031355009,13.254442924994734,0.3245030365130432,0.1663331156852621,1.135157238093399
S251026an,2.8514756567205706,1.253447711750643,0.0098983577544194,-0.024537493805519,2.750057833857534,1.208866605929594,0.0368784327421857,167.3893010814429,16.950333242042447,6.01708665348767,-0.1559387097177497,0.5445555478884394
S251026dk,1.5482366619097103,0.8020698582657174,-0.0151480595249579,0.0550033874769212,1.533736395442494,0.7945579403811287,0.0094542103260404,42.04600306705063,24.926634895467814,5.364294186553556,-1.195805862509153,6.174948388133911
S251026gh,4.49124587052006,0.6674656443990046,-0.1140605002582731,-0.1694946366881511,4.459858541703181,0.6628010225415742,0.0070377408887261,31.2411818635236,103.02621885789564,0.9126063934307732,-0.8519821225593446,1.723260595011129
S251026ge,4.49124587052006,0.6674656443990046,-0.1140605002582731,-0.1694946366881511,4.459858541703181,0.6628010225415742,0.0070377408887261,31.2411818635236,103.02621885789564,0.9126063934307732,-0.8519821225593446,1.723260595011129
S251027ad,2.9778371357278832,2.697019697826762,-0.0907917060643011,0.2689078586813665,2.923825532241027,2.648101522696391,0.0184729228509943,82.71520029742359,15.036643165150704,2.5604313978612545,0.7403263879557155,3.3710855994416105
S251027ah,3.5746455354160296,0.7921422000258445,0.0858078634885145,0.0264648549669363,3.3933867314092003,0.7519752110593951,0.0534153099406846,245.3558030820989,12.915673546651783,4.404648633275252,0.9353046358092364,5.215302834855607
S251027ex,2.524603711305674,0.8502867007893499,-0.2087440234709974,0.1609127634592106,2.3999348714744184,0.808298227098748,0.0519467596029654,238.36003367280236,15.071411816881126,3.8864967443303455,-0.5203541485950218,4.6971509459107015
S251027fe,2.8392966776341706,1.3359767531686078,0.0735052900714726,-0.2566585309635716,2.766311747593562,1.30163509009621,0.0263834797737815,118.83367761122372,15.578150899191096,1.8936826427027211,0.9280587719698148,2.704336844283077
S251027gv,2.811276644008343,1.610289724133153,0.0004147955286361,0.0053282081518029,2.679644193031685,1.5348911027908043,0.0491231079555127,224.94923651206628,22.157304276148743,5.407221489163186,-0.1826859121136074,6.217875690743542
S251028z,2.7002992791088274,1.4020096729738083,0.0100232785632544,-0.2301109443545275,2.667863773685224,1.3851689869418902,0.0121578566880118,54.18028540527819,56.37061140427791,2.9006046374894687,-1.194812917836974,3.7112588390698247
S251028y,2.7002992791088274,1.4020096729738083,0.0100232785632544,-0.2301109443545275,2.667863773685224,1.3851689869418902,0.0121578566880118,54.18028540527819,56.37061140427791,2.9006046374894687,-1.194812917836974,3.7112588390698247
S251028as,2.8422515464864784,1.9269496267263628,0.5199326653394085,-0.1084255953684839,2.737335314409018,1.8558199990587785,0.0383278700001397,174.1523727964396,27.74329104533976,5.398961662253361,-0.1652119552806962,6.209615863833717
S251028co,3.042250632098397,1.232243257027768,-0.0351958483896526,0.0443021653207037,2.85576597845425,1.1567088961938423,0.0653010978669499,302.478087884876,15.00088001797679,3.7746057061221703,-0.2799587781415056,4.585259907702526
S251028cs,2.199480022886327,2.010660889626288,0.3805161484555425,0.0270747506417298,2.102730372388467,1.9222169227264287,0.0460114391118836,210.2294904353853,14.826505518790134,3.2960022797974804,-0.5524494755582414,4.106656481377836
S251028cx,2.421821349220476,1.6176334186417067,0.1437381707290599,-0.2255401990736059,2.235938496428944,1.4934746673263697,0.0831341528796113,389.8545885432865,13.10198884712121,5.8275319620912605,0.947311391230902,0.3550008564920297
S251028eo,2.3153979225957086,1.0914496546559598,-0.1329236123163633,0.0263209869738237,2.2583954459110536,1.06457939927357,0.0252402548844406,113.58804725069852,32.348217144872244,2.092771446700649,0.501268032045845,2.903425648281005
S251028hp,1.8988794072151696,1.7706464295030473,-0.1823202993937567,-0.167157437775515,1.8495489133927951,1.7246472668283048,0.0266716351566409,120.15712999458472,22.369522736189005,0.4968701273694086,-0.5136942708425357,1.427943887368574
S251029fh,2.271809736828749,1.746239417920557,-0.6992033877252787,-0.5030097976162345,2.199994458183167,1.6910381973487496,0.0326433907042155,147.7087761629987,24.296118415801573,0.5906488709103741,-1.319597979936815,1.5217226309095393
S251030bq,2.249099586391235,2.120693727247215,0.0630823347141782,-0.2801583188035957,2.1271204897848595,2.0056786756267195,0.0573447048214521,264.1405738640405,16.772910355938247,5.337390878048822,-0.2178727201772758,6.268464638047988
S251030ds,2.308742401881312,1.849195806720063,-0.0475637276431139,-0.3912688978133782,2.2481349137576343,1.800652013873007,0.0269590084441931,121.4769903371237,20.8234703195468,4.31629897945794,-0.3861412350434503,5.247372739457106
S251030ea,2.5875076957108645,0.984249004997836,-0.1026975440972972,-0.06576094868676,2.5574057594022346,0.972798681232852,0.0117704968005021,52.43884669332897,17.8696150474667,0.147438478236779,-1.0415808333544103,1.0785122382359442
S251030eq,2.4084152942426207,1.395720838968497,0.0946034635476168,-0.0565661012194911,2.3488908592088524,1.3612253370494298,0.0253415073758759,114.05241475645234,28.97530162118618,1.0000844569222769,0.5642388627280895,1.931158216921442
S251030ev,2.589677353526688,1.5440814140486037,-0.2836058192009777,0.0539586075348797,2.5255834204091347,1.5058657456969793,0.0253778721382207,114.2191920253178,31.268594828468668,1.608946915712562,0.0540794355663406,2.540020675711727
S251030hn,2.680479928558721,1.6229772975398145,-0.0002934768697201,0.0450402720089852,2.5702389251934656,1.5562285620564549,0.0428913445690492,195.53332009502992,25.444873908297804,0.1649994620420703,-0.8166737032367964,1.0960732220412357
S251030il,2.859314409484469,2.537426614294092,0.1159422760580167,-0.007983174001368,2.6865523458372054,2.3841132686945867,0.0643062339414146,297.66240599091174,20.571264223384425,3.080317198789643,0.4801367813891931,4.011390958788808
S251030jd,2.3095875724631005,1.2640000646537324,-0.0370112536851341,1.225979488378918e-05,2.2289197725664174,1.2198518775485598,0.0361914326794279,164.18888325351503,20.60116580246378,3.177494131836279,0.4088677424232221,4.1085678918354445
S251030kh,1.860334220998036,1.6733175718616546,0.0120923249381533,-0.0156438652783719,1.7855691269843248,1.6060685022251704,0.0418718563643531,190.74499434922924,26.1358085032737,3.9453203575524665,0.3932106717790879,4.876394117551632
S251031l,1.9198065877608037,1.372321149364712,-0.210630122565761,0.0002143108525175,1.8392869276148185,1.314763876011006,0.0437776504236905,199.70188307882535,18.679371327419304,2.071036218065577,-0.3563981425826701,3.0021099780647424
S251031az,1.5015601952359,1.4547804859831694,0.0716760065119423,-0.0338500681132092,1.4633838944961246,1.417793532333586,0.0260876868218644,117.47514707359706,16.533555310233,6.011155747310016,-0.6179856089846789,0.6590442001295953
S251031ba,1.84133016268836,1.4170906584602063,0.3187615822845042,0.0180453327662164,1.796747282797952,1.382779602300832,0.0248131055030634,111.63027743959287,26.34649213321574,2.5560889004414844,-0.5487759957029329,3.48716266044065
S251031by,6.842351437051529,6.1698614644074485,-0.1258944804577708,-0.2800460374754902,6.148264260780281,5.543991577247617,0.1128915652989776,540.0250266125195,17.77502029155387,1.4444402276564403,1.0381958668511644,2.3755139876556055
S251031et,1.1776651881854718,1.0740123070188592,0.0712819477448228,-0.086472013287652,1.1457004311833687,1.0448609465511,0.0278997512195115,125.80361477715188,15.481333521443732,1.2096587217359094,-0.2407277180473268,2.140732481735075
S251031fq,1.397957451542824,1.0263658195212635,-0.030371807478488,0.0764029201747051,1.369287064915078,1.005316319885418,0.020938185543675,93.92605072521592,15.784477285100968,1.8312570977656797,0.6979683245109691,2.762330857764845
S251102i,8.305502761096797,5.350555282406646,-0.2702404660348615,-0.4297199322279423,7.694267806138471,4.956786655615897,0.0794403015801822,371.593031355009,13.254442924994734,0.3245030365130432,0.1663331156852621,1.2555767965122084
S251102an,2.8514756567205706,1.253447711750643,0.0098983577544194,-0.024537493805519,2.750057833857534,1.208866605929594,0.0368784327421857,167.3893010814429,16.950333242042447,6.01708665348767,-0.1559387097177497,0.6649751063072493
S251102do,1.5482366619097103,0.8020698582657174,-0.0151480595249579,0.0550033874769212,1.533736395442494,0.7945579403811287,0.0094542103260404,42.04600306705063,24.926634895467814,5.364294186553556,-1.195805862509153,0.012182639373135018
S251102gr,4.49124587052006,0.6674656443990046,-0.1140605002582731,-0.1694946366881511,4.459858541703181,0.6628010225415742,0.0070377408887261,31.2411818635236,103.02621885789564,0.9126063934307732,-0.8519821225593446,1.8436801534299385
S251102go,4.49124587052006,0.6674656443990046,-0.1140605002582731,-0.1694946366881511,4.459858541703181,0.6628010225415742,0.0070377408887261,31.2411818635236,103.02621885789564,0.9126063934307732,-0.8519821225593446,1.8436801534299385
S251103af,2.9778371357278832,2.697019697826762,-0.0907917060643011,0.2689078586813665,2.923825532241027,2.648101522696391,0.0184729228509943,82.71520029742359,15.036643165150704,2.5604313978612545,0.7403263879557155,3.49150515786042
S251103aj,3.5746455354160296,0.7921422000258445,0.0858078634885145,0.0264648549669363,3.3933867314092003,0.7519752110593951,0.0534153099406846,245.3558030820989,12.915673546651783,4.404648633275252,0.9353046358092364,5.335722393274417
S251103fd,2.524603711305674,0.8502867007893499,-0.2087440234709974,0.1609127634592106,2.3999348714744184,0.808298227098748,0.0519467596029654,238.36003367280236,15.071411816881126,3.8864967443303455,-0.5203541485950218,4.8175705043295105
S251103fk,2.8392966776341706,1.3359767531686078,0.0735052900714726,-0.2566585309635716,2.766311747593562,1.30163509009621,0.0263834797737815,118.83367761122372,15.578150899191096,1.8936826427027211,0.9280587719698148,2.8247564027018863
S251103hc,2.811276644008343,1.610289724133153,0.0004147955286361,0.0053282081518029,2.679644193031685,1.5348911027908043,0.0491231079555127,224.94923651206628,22.157304276148743,5.407221489163186,-0.1826859121136074,0.05510994198276542
S251104z,2.7002992791088274,1.4020096729738083,0.0100232785632544,-0.2301109443545275,2.667863773685224,1.3851689869418902,0.0121578566880118,54.18028540527819,56.37061140427791,2.9006046374894687,-1.194812917836974,3.831678397488634
S251104y,2.7002992791088274,1.4020096729738083,0.0100232785632544,-0.2301109443545275,2.667863773685224,1.3851689869418902,0.0121578566880118,54.18028540527819,56.37061140427791,2.9006046374894687,-1.194812917836974,3.831678397488634
S251104hp,1.8988794072151696,1.7706464295030473,-0.1823202993937567,-0.167157437775515,1.8495489133927951,1.7246472668283048,0.0266716351566409,120.15712999458472,22.369522736189005,0.4968701273694086,-0.5136942708425357,1.5483634457873832
S251105fh,2.271809736828749,1.746239417920557,-0.6992033877252787,-0.5030097976162345,2.199994458183167,1.6910381973487496,0.0326433907042155,147.7087761629987,24.296118415801573,0.5906488709103741,-1.319597979936815,1.6421421893283488
S251106bq,2.249099586391235,2.120693727247215,0.0630823347141782,-0.2801583188035957,2.1271204897848595,2.0056786756267195,0.0573447048214521,264.1405738640405,16.772910355938247,5.337390878048822,-0.2178727201772758,0.10569888928721038
S251106ds,2.308742401881312,1.849195806720063,-0.0475637276431139,-0.3912688978133782,2.2481349137576343,1.800652013873007,0.0269590084441931,121.4769903371237,20.8234703195468,4.31629897945794,-0.3861412350434503,5.367792297875915
S251106ea,2.5875076957108645,0.984249004997836,-0.1026975440972972,-0.06576094868676,2.5574057594022346,0.972798681232852,0.0117704968005021,52.43884669332897,17.8696150474667,0.147438478236779,-1.0415808333544103,1.1989317966547537
S251106eq,2.4084152942426207,1.395720838968497,0.0946034635476168,-0.0565661012194911,2.3488908592088524,1.3612253370494298,0.0253415073758759,114.05241475645234,28.97530162118618,1.0000844569222769,0.5642388627280895,2.0515777753402515
S251106ev,2.589677353526688,1.5440814140486037,-0.2836058192009777,0.0539586075348797,2.5255834204091347,1.5058657456969793,0.0253778721382207,114.2191920253178,31.268594828468668,1.608946915712562,0.0540794355663406,2.6604402341305367
S251106hn,2.680479928558721,1.6229772975398145,-0.0002934768697201,0.0450402720089852,2.5702389251934656,1.5562285620564549,0.0428913445690492,195.53332009502992,25.444873908297804,0.1649994620420703,-0.8166737032367964,1.216492780460045
S251106il,2.859314409484469,2.537426614294092,0.1159422760580167,-0.007983174001368,2.6865523458372054,2.3841132686945867,0.0643062339414146,297.66240599091174,20.571264223384425,3.080317198789643,0.4801367813891931,4.131810517207618
S251106jd,2.3095875724631005,1.2640000646537324,-0.0370112536851341,1.225979488378918e-05,2.2289197725664174,1.2198518775485598,0.0361914326794279,164.18888325351503,20.60116580246378,3.177494131836279,0.4088677424232221,4.2289874502542535
S251106kh,1.860334220998036,1.6733175718616546,0.0120923249381533,-0.0156438652783719,1.7855691269843248,1.6060685022251704,0.0418718563643531,190.74499434922924,26.1358085032737,3.9453203575524665,0.3932106717790879,4.996813675970441
S251107l,1.9198065877608037,1.372321149364712,-0.210630122565761,0.0002143108525175,1.8392869276148185,1.314763876011006,0.0437776504236905,199.70188307882535,18.679371327419304,2.071036218065577,-0.3563981425826701,3.122529536483552
S251107az,1.5015601952359,1.4547804859831694,0.0716760065119423,-0.0338500681132092,1.4633838944961246,1.417793532333586,0.0260876868218644,117.47514707359706,16.533555310233,6.011155747310016,-0.6179856089846789,0.7794637585484043
S251107ba,1.84133016268836,1.4170906584602063,0.3187615822845042,0.0180453327662164,1.796747282797952,1.382779602300832,0.0248131055030634,111.63027743959287,26.34649213321574,2.5560889004414844,-0.5487759957029329,3.6075822188594593
S251107by,6.842351437051529,6.1698614644074485,-0.1258944804577708,-0.2800460374754902,6.148264260780281,5.543991577247617,0.1128915652989776,540.0250266125195,17.77502029155387,1.4444402276564403,1.0381958668511644,2.495933546074415
S251107et,1.1776651881854718,1.0740123070188592,0.0712819477448228,-0.086472013287652,1.1457004311833687,1.0448609465511,0.0278997512195115,125.80361477715188,15.481333521443732,1.2096587217359094,-0.2407277180473268,2.261152040153884
S251107fq,1.397957451542824,1.0263658195212635,-0.030371807478488,0.0764029201747051,1.369287064915078,1.005316319885418,0.020938185543675,93.92605072521592,15.784477285100968,1.8312570977656797,0.6979683245109691,2.8827504161836544
S251109i,8.305502761096797,5.350555282406646,-0.2702404660348615,-0.4297199322279423,7.694267806138471,4.956786655615897,0.0794403015801822,371.593031355009,13.254442924994734,0.3245030365130432,0.1663331156852621,1.375996354931018
S251109an,2.8514756567205706,1.253447711750643,0.0098983577544194,-0.024537493805519,2.750057833857534,1.208866605929594,0.0368784327421857,167.3893010814429,16.950333242042447,6.01708665348767,-0.1559387097177497,0.7853946647260583
S251109do,1.5482366619097103,0.8020698582657174,-0.0151480595249579,0.0550033874769212,1.533736395442494,0.7945579403811287,0.0094542103260404,42.04600306705063,24.926634895467814,5.364294186553556,-1.195805862509153,0.13260219779194404
S251109gr,4.49124587052006,0.6674656443990046,-0.1140605002582731,-0.1694946366881511,4.459858541703181,0.6628010225415742,0.0070377408887261,31.2411818635236,103.02621885789564,0.9126063934307732,-0.8519821225593446,1.964099711848748
S251109go,4.49124587052006,0.6674656443990046,-0.1140605002582731,-0.1694946366881511,4.459858541703181,0.6628010225415742,0.0070377408887261,31.2411818635236,103.02621885789564,0.9126063934307732,-0.8519821225593446,1.964099711848748
S251110af,2.9778371357278832,2.697019697826762,-0.0907917060643011,0.2689078586813665,2.923825532241027,2.648101522696391,0.0184729228509943,82.71520029742359,15.036643165150704,2.5604313978612545,0.7403263879557155,3.611924716279229
S251110aj,3.5746455354160296,0.7921422000258445,0.0858078634885145,0.0264648549669363,3.3933867314092003,0.7519752110593951,0.0534153099406846,245.3558030820989,12.915673546651783,4.404648633275252,0.9353046358092364,5.456141951693226
S251110ez,2.524603711305674,0.8502867007893499,-0.2087440234709974,0.1609127634592106,2.3999348714744184,0.808298227098748,0.0519467596029654,238.36003367280236,15.071411816881126,3.8864967443303455,-0.5203541485950218,4.93799006274832
S251110fg,2.8392966776341706,1.3359767531686078,0.0735052900714726,-0.2566585309635716,2.766311747593562,1.30163509009621,0.0263834797737815,118.83367761122372,15.578150899191096,1.8936826427027211,0.9280587719698148,2.945175961120696
S251110gx,2.811276644008343,1.610289724133153,0.0004147955286361,0.0053282081518029,2.679644193031685,1.5348911027908043,0.0491231079555127,224.94923651206628,22.157304276148743,5.407221489163186,-0.1826859121136074,0.17552950040157445
S251111z,2.7002992791088274,1.4020096729738083,0.0100232785632544,-0.2301109443545275,2.667863773685224,1.3851689869418902,0.0121578566880118,54.18028540527819,56.37061140427791,2.9006046374894687,-1.194812917836974,3.952097955907443
S251111y,2.7002992791088274,1.4020096729738083,0.0100232785632544,-0.2301109443545275,2.667863773685224,1.3851689869418902,0.0121578566880118,54.18028540527819,56.37061140427791,2.9006046374894687,-1.194812917836974,3.952097955907443
S251111as,2.8422515464864784,1.9269496267263628,0.5199326653394085,-0.1084255953684839,2.737335314409018,1.8558199990587785,0.0383278700001397,174.1523727964396,27.74329104533976,5.398961662253361,-0.1652119552806962,0.1672696734917496
S251111co,3.042250632098397,1.232243257027768,-0.0351958483896526,0.0443021653207037,2.85576597845425,1.1567088961938423,0.0653010978669499,302.478087884876,15.00088001797679,3.7746057061221703,-0.2799587781415056,4.826099024540145
S251111cs,2.199480022886327,2.010660889626288,0.3805161484555425,0.0270747506417298,2.102730372388467,1.9222169227264287,0.0460114391118836,210.2294904353853,14.826505518790134,3.2960022797974804,-0.5524494755582414,4.347495598215455
S251111cx,2.421821349220476,1.6176334186417067,0.1437381707290599,-0.2255401990736059,2.235938496428944,1.4934746673263697,0.0831341528796113,389.8545885432865,13.10198884712121,5.8275319620912605,0.947311391230902,0.5958399733296487
S251111eo,2.3153979225957086,1.0914496546559598,-0.1329236123163633,0.0263209869738237,2.2583954459110536,1.06457939927357,0.0252402548844406,113.58804725069852,32.348217144872244,2.092771446700649,0.501268032045845,3.1442647651186233
S251111hp,1.8988794072151696,1.7706464295030473,-0.1823202993937567,-0.167157437775515,1.8495489133927951,1.7246472668283048,0.0266716351566409,120.15712999458472,22.369522736189005,0.4968701273694086,-0.5136942708425357,1.6687830042061926
S251112fh,2.271809736828749,1.746239417920557,-0.6992033877252787,-0.5030097976162345,2.199994458183167,1.6910381973487496,0.0326433907042155,147.7087761629987,24.296118415801573,0.5906488709103741,-1.319597979936815,1.762561747747158
